kepid,kepid_count,koi_disposition
10909274,1,FALSE POSITIVE
10920813,1,FALSE POSITIVE
10923260,1,FALSE POSITIVE
11873171,1,FALSE POSITIVE
11906217,1,FALSE POSITIVE
5738496,1,FALSE POSITIVE
11913052,1,FALSE POSITIVE
11913071,1,FALSE POSITIVE
11922648,1,FALSE POSITIVE
2711131,1,FALSE POSITIVE
2854839,1,FALSE POSITIVE
2859299,1,FALSE POSITIVE
5736801,1,FALSE POSITIVE
5774375,1,FALSE POSITIVE
5806800,1,FALSE POSITIVE
5817957,1,FALSE POSITIVE
8106610,1,FALSE POSITIVE
5823557,1,FALSE POSITIVE
7757698,1,FALSE POSITIVE
7841368,1,FALSE POSITIVE
9643210,1,FALSE POSITIVE
9651155,1,FALSE POSITIVE
9656547,1,FALSE POSITIVE
11560397,1,FALSE POSITIVE
11565903,1,FALSE POSITIVE
11601597,1,FALSE POSITIVE
11612241,1,FALSE POSITIVE
8226720,1,FALSE POSITIVE
8307354,1,FALSE POSITIVE
8588982,1,FALSE POSITIVE
8608544,1,FALSE POSITIVE
4847801,1,FALSE POSITIVE
5026023,1,FALSE POSITIVE
5391407,1,FALSE POSITIVE
5468555,1,FALSE POSITIVE
5638699,1,FALSE POSITIVE
5384802,1,FALSE POSITIVE
5596440,1,FALSE POSITIVE
6436505,1,FALSE POSITIVE
6437993,1,FALSE POSITIVE
6442246,1,FALSE POSITIVE
6443392,1,FALSE POSITIVE
6447326,1,FALSE POSITIVE
7115878,1,FALSE POSITIVE
7116043,1,FALSE POSITIVE
7116226,1,FALSE POSITIVE
7116236,1,FALSE POSITIVE
7117513,1,FALSE POSITIVE
7117541,1,FALSE POSITIVE
7970760,1,FALSE POSITIVE
7971389,1,FALSE POSITIVE
7976136,1,FALSE POSITIVE
7976435,1,FALSE POSITIVE
7985167,1,FALSE POSITIVE
7987749,1,FALSE POSITIVE
8553788,1,FALSE POSITIVE
8553907,1,FALSE POSITIVE
8559796,1,FALSE POSITIVE
8559863,1,FALSE POSITIVE
8560861,1,FALSE POSITIVE
8565900,1,FALSE POSITIVE
9344623,1,FALSE POSITIVE
9353182,1,FALSE POSITIVE
9357275,1,FALSE POSITIVE
9357375,1,FALSE POSITIVE
9392702,1,FALSE POSITIVE
9394920,1,FALSE POSITIVE
10031409,1,FALSE POSITIVE
10031526,1,FALSE POSITIVE
10031808,1,FALSE POSITIVE
10063044,1,FALSE POSITIVE
10091257,1,FALSE POSITIVE
10093664,1,FALSE POSITIVE
3437776,2,FALSE POSITIVE
10924400,1,FALSE POSITIVE
10936427,1,FALSE POSITIVE
10937609,1,FALSE POSITIVE
10965963,1,FALSE POSITIVE
10979716,1,FALSE POSITIVE
10982373,1,FALSE POSITIVE
11922782,1,FALSE POSITIVE
11923819,1,FALSE POSITIVE
11959569,1,FALSE POSITIVE
11966557,1,FALSE POSITIVE
11967004,1,FALSE POSITIVE
11968490,1,FALSE POSITIVE
3003019,1,FALSE POSITIVE
3102309,1,FALSE POSITIVE
3218844,1,FALSE POSITIVE
3230095,1,FALSE POSITIVE
5879448,1,FALSE POSITIVE
5887316,1,FALSE POSITIVE
5887393,1,FALSE POSITIVE
7879648,1,FALSE POSITIVE
7882360,1,FALSE POSITIVE
7885494,1,FALSE POSITIVE
7891264,1,FALSE POSITIVE
7897936,1,FALSE POSITIVE
7919516,1,FALSE POSITIVE
7919867,1,FALSE POSITIVE
9658192,1,FALSE POSITIVE
9710611,1,FALSE POSITIVE
9710626,1,FALSE POSITIVE
9710792,1,FALSE POSITIVE
9770983,1,FALSE POSITIVE
9777089,1,FALSE POSITIVE
11661803,2,FALSE POSITIVE
11661803,2,FALSE POSITIVE
11724094,1,FALSE POSITIVE
11774383,1,FALSE POSITIVE
11804952,1,FALSE POSITIVE
8618147,1,FALSE POSITIVE
8630840,1,FALSE POSITIVE
8683144,1,FALSE POSITIVE
8740744,1,FALSE POSITIVE
8742735,1,FALSE POSITIVE
5871116,1,FALSE POSITIVE
6032318,1,FALSE POSITIVE
6182508,1,FALSE POSITIVE
6195669,1,FALSE POSITIVE
8029197,1,FALSE POSITIVE
5534702,1,FALSE POSITIVE
5535280,1,FALSE POSITIVE
5553624,1,FALSE POSITIVE
5598639,1,FALSE POSITIVE
6448768,1,FALSE POSITIVE
6449291,1,FALSE POSITIVE
6449552,1,FALSE POSITIVE
6464285,1,FALSE POSITIVE
6466939,1,FALSE POSITIVE
6468938,1,FALSE POSITIVE
7118545,1,FALSE POSITIVE
7125636,1,FALSE POSITIVE
7128918,1,FALSE POSITIVE
7132015,1,FALSE POSITIVE
7137798,1,FALSE POSITIVE
7177553,1,FALSE POSITIVE
8007675,1,FALSE POSITIVE
8008128,1,FALSE POSITIVE
8009500,1,FALSE POSITIVE
8013289,1,FALSE POSITIVE
8016214,1,FALSE POSITIVE
8027902,1,FALSE POSITIVE
8569819,1,FALSE POSITIVE
8574270,1,FALSE POSITIVE
8581658,1,FALSE POSITIVE
8590527,1,FALSE POSITIVE
8604993,1,FALSE POSITIVE
8608490,1,FALSE POSITIVE
9411943,1,FALSE POSITIVE
9412462,1,FALSE POSITIVE
9418994,1,FALSE POSITIVE
9451096,1,FALSE POSITIVE
9466042,1,FALSE POSITIVE
10095512,1,FALSE POSITIVE
10129482,1,FALSE POSITIVE
11913012,1,FALSE POSITIVE
10155080,1,FALSE POSITIVE
10156064,1,FALSE POSITIVE
10164018,1,FALSE POSITIVE
10987439,1,FALSE POSITIVE
10989032,1,FALSE POSITIVE
10991989,1,FALSE POSITIVE
10992733,1,FALSE POSITIVE
11970288,1,FALSE POSITIVE
12004679,1,FALSE POSITIVE
12004680,1,FALSE POSITIVE
12013615,1,FALSE POSITIVE
12022517,1,FALSE POSITIVE
3235282,1,FALSE POSITIVE
3241647,1,FALSE POSITIVE
3248696,1,FALSE POSITIVE
3345973,1,FALSE POSITIVE
3347807,1,FALSE POSITIVE
5895083,1,FALSE POSITIVE
5952448,1,FALSE POSITIVE
5962509,1,FALSE POSITIVE
5991070,1,FALSE POSITIVE
6032920,1,FALSE POSITIVE
7967517,1,FALSE POSITIVE
8042747,1,FALSE POSITIVE
8042835,1,FALSE POSITIVE
8109692,1,FALSE POSITIVE
9777990,1,FALSE POSITIVE
9813678,1,FALSE POSITIVE
9826551,1,FALSE POSITIVE
9838537,1,FALSE POSITIVE
9838761,1,FALSE POSITIVE
9839062,1,FALSE POSITIVE
11819135,1,FALSE POSITIVE
11918793,1,FALSE POSITIVE
11922290,1,FALSE POSITIVE
11966668,1,FALSE POSITIVE
11967872,1,FALSE POSITIVE
8743244,2,FALSE POSITIVE
8743244,2,FALSE POSITIVE
8748435,1,FALSE POSITIVE
8766268,1,FALSE POSITIVE
8808064,1,FALSE POSITIVE
8813404,1,FALSE POSITIVE
6583107,1,FALSE POSITIVE
6681618,1,FALSE POSITIVE
6946985,1,FALSE POSITIVE
7106438,1,FALSE POSITIVE
7451315,1,FALSE POSITIVE
7751294,1,FALSE POSITIVE
5610698,1,FALSE POSITIVE
5621294,1,FALSE POSITIVE
5621299,1,FALSE POSITIVE
5622250,1,FALSE POSITIVE
5632781,1,FALSE POSITIVE
5647638,1,FALSE POSITIVE
6471229,1,FALSE POSITIVE
6471230,1,FALSE POSITIVE
6521174,1,FALSE POSITIVE
6521542,1,FALSE POSITIVE
6522353,1,FALSE POSITIVE
6522750,1,FALSE POSITIVE
7177892,1,FALSE POSITIVE
7198648,1,FALSE POSITIVE
7199935,1,FALSE POSITIVE
7200102,1,FALSE POSITIVE
7200225,1,FALSE POSITIVE
7200301,1,FALSE POSITIVE
7203179,1,FALSE POSITIVE
8039925,1,FALSE POSITIVE
8081389,1,FALSE POSITIVE
8088354,1,FALSE POSITIVE
8094140,1,FALSE POSITIVE
8610483,1,FALSE POSITIVE
8618226,1,FALSE POSITIVE
8621026,1,FALSE POSITIVE
8690001,1,FALSE POSITIVE
9468296,1,FALSE POSITIVE
9474222,1,FALSE POSITIVE
9474969,1,FALSE POSITIVE
9509207,1,FALSE POSITIVE
9520700,1,FALSE POSITIVE
10189523,1,FALSE POSITIVE
10198109,1,FALSE POSITIVE
10208759,1,FALSE POSITIVE
10214328,1,FALSE POSITIVE
10215422,1,FALSE POSITIVE
10258558,1,FALSE POSITIVE
11972666,1,FALSE POSITIVE
11027722,1,FALSE POSITIVE
11029877,1,FALSE POSITIVE
11071207,1,FALSE POSITIVE
11073223,1,FALSE POSITIVE
11076279,1,FALSE POSITIVE
12022718,1,FALSE POSITIVE
12071006,1,FALSE POSITIVE
12105785,1,FALSE POSITIVE
12157983,1,FALSE POSITIVE
12164751,1,FALSE POSITIVE
3353454,1,FALSE POSITIVE
3439126,1,FALSE POSITIVE
3448456,1,FALSE POSITIVE
3531231,1,FALSE POSITIVE
3542542,1,FALSE POSITIVE
3644631,1,FALSE POSITIVE
6069674,1,FALSE POSITIVE
6113752,1,FALSE POSITIVE
6147851,1,FALSE POSITIVE
6187888,1,FALSE POSITIVE
8110758,1,FALSE POSITIVE
8112324,1,FALSE POSITIVE
8126531,1,FALSE POSITIVE
8179286,1,FALSE POSITIVE
8197767,1,FALSE POSITIVE
9851983,1,FALSE POSITIVE
9899216,1,FALSE POSITIVE
9899256,1,FALSE POSITIVE
9899345,1,FALSE POSITIVE
9899621,1,FALSE POSITIVE
9899623,1,FALSE POSITIVE
12004656,1,FALSE POSITIVE
12008916,1,FALSE POSITIVE
12021943,1,FALSE POSITIVE
8815031,1,FALSE POSITIVE
8821936,1,FALSE POSITIVE
8832676,1,FALSE POSITIVE
9075882,1,FALSE POSITIVE
9084832,1,FALSE POSITIVE
8008913,1,FALSE POSITIVE
8108450,1,FALSE POSITIVE
8293631,1,FALSE POSITIVE
5653126,2,FALSE POSITIVE
5653126,2,FALSE POSITIVE
5686974,1,FALSE POSITIVE
5696909,1,FALSE POSITIVE
5700330,1,FALSE POSITIVE
6523216,1,FALSE POSITIVE
6531485,1,FALSE POSITIVE
6543682,1,FALSE POSITIVE
6545018,1,FALSE POSITIVE
6548447,1,FALSE POSITIVE
7203194,1,FALSE POSITIVE
7204073,1,FALSE POSITIVE
7212722,1,FALSE POSITIVE
7280953,1,FALSE POSITIVE
7281217,1,FALSE POSITIVE
8094221,1,FALSE POSITIVE
8097825,1,FALSE POSITIVE
8098300,1,FALSE POSITIVE
8098515,1,FALSE POSITIVE
8104436,1,FALSE POSITIVE
8700506,1,FALSE POSITIVE
8701327,1,FALSE POSITIVE
10068030,1,FALSE POSITIVE
8711548,1,FALSE POSITIVE
8719897,1,FALSE POSITIVE
9529294,1,FALSE POSITIVE
9529856,1,FALSE POSITIVE
9536048,1,FALSE POSITIVE
9540450,1,FALSE POSITIVE
9540675,1,FALSE POSITIVE
9541163,1,FALSE POSITIVE
9541567,1,FALSE POSITIVE
10264202,1,FALSE POSITIVE
10268809,1,FALSE POSITIVE
10274244,1,FALSE POSITIVE
10275887,1,FALSE POSITIVE
10292465,1,FALSE POSITIVE
10294608,1,FALSE POSITIVE
11124509,1,FALSE POSITIVE
11144439,1,FALSE POSITIVE
12217907,1,FALSE POSITIVE
12251779,1,FALSE POSITIVE
12268220,1,FALSE POSITIVE
12302391,1,FALSE POSITIVE
12306808,2,FALSE POSITIVE
12306808,2,FALSE POSITIVE
3644738,1,FALSE POSITIVE
3645282,1,FALSE POSITIVE
3663141,1,FALSE POSITIVE
3732972,1,FALSE POSITIVE
3750350,1,FALSE POSITIVE
3751231,1,FALSE POSITIVE
6190535,1,FALSE POSITIVE
6198256,1,FALSE POSITIVE
6199716,1,FALSE POSITIVE
6205566,1,FALSE POSITIVE
8210370,1,FALSE POSITIVE
8231299,1,FALSE POSITIVE
8245108,1,FALSE POSITIVE
8260269,1,FALSE POSITIVE
9912977,1,FALSE POSITIVE
9941425,1,FALSE POSITIVE
9959368,1,FALSE POSITIVE
9959765,1,FALSE POSITIVE
12419303,1,FALSE POSITIVE
12453855,1,FALSE POSITIVE
12459808,1,FALSE POSITIVE
12644020,1,FALSE POSITIVE
2010152,1,FALSE POSITIVE
9093859,1,FALSE POSITIVE
9114508,1,FALSE POSITIVE
9216810,1,FALSE POSITIVE
9340460,1,FALSE POSITIVE
9409493,1,FALSE POSITIVE
8873674,1,FALSE POSITIVE
9209808,1,FALSE POSITIVE
5725851,1,FALSE POSITIVE
5731312,1,FALSE POSITIVE
5735878,1,FALSE POSITIVE
5736461,1,FALSE POSITIVE
5737869,1,FALSE POSITIVE
5771589,1,FALSE POSITIVE
6584167,1,FALSE POSITIVE
6591789,1,FALSE POSITIVE
6593363,1,FALSE POSITIVE
6594972,1,FALSE POSITIVE
6595662,1,FALSE POSITIVE
7281229,1,FALSE POSITIVE
7281399,1,FALSE POSITIVE
7281616,1,FALSE POSITIVE
7281699,1,FALSE POSITIVE
7282008,1,FALSE POSITIVE
7285616,1,FALSE POSITIVE
8111622,1,FALSE POSITIVE
8128965,1,FALSE POSITIVE
8129189,1,FALSE POSITIVE
8736245,1,FALSE POSITIVE
8738115,1,FALSE POSITIVE
8739209,1,FALSE POSITIVE
8746310,1,FALSE POSITIVE
8750094,1,FALSE POSITIVE
8758161,1,FALSE POSITIVE
9569866,1,FALSE POSITIVE
9579192,1,FALSE POSITIVE
9579789,1,FALSE POSITIVE
9592855,1,FALSE POSITIVE
10296163,1,FALSE POSITIVE
10330495,1,FALSE POSITIVE
10332789,1,FALSE POSITIVE
10340228,1,FALSE POSITIVE
10341787,1,FALSE POSITIVE
11147276,1,FALSE POSITIVE
11154043,1,FALSE POSITIVE
11182260,1,FALSE POSITIVE
11198723,1,FALSE POSITIVE
11199725,1,FALSE POSITIVE
11200773,1,FALSE POSITIVE
12351927,1,FALSE POSITIVE
12353633,1,FALSE POSITIVE
12353720,1,FALSE POSITIVE
12356746,1,FALSE POSITIVE
12356914,1,FALSE POSITIVE
3839294,1,FALSE POSITIVE
3851194,1,FALSE POSITIVE
3852476,1,FALSE POSITIVE
6369845,1,FALSE POSITIVE
6442602,1,FALSE POSITIVE
6445531,1,FALSE POSITIVE
8297017,1,FALSE POSITIVE
8345473,1,FALSE POSITIVE
8474898,1,FALSE POSITIVE
8374394,1,FALSE POSITIVE
10014875,1,FALSE POSITIVE
10031643,1,FALSE POSITIVE
10090151,1,FALSE POSITIVE
10147276,1,FALSE POSITIVE
2712825,1,FALSE POSITIVE
3443582,1,FALSE POSITIVE
3533483,1,FALSE POSITIVE
3954211,1,FALSE POSITIVE
4056579,1,FALSE POSITIVE
9649205,1,FALSE POSITIVE
9771576,1,FALSE POSITIVE
9827094,1,FALSE POSITIVE
9837720,1,FALSE POSITIVE
9873604,1,FALSE POSITIVE
9874581,1,FALSE POSITIVE
9239670,1,FALSE POSITIVE
9388557,1,FALSE POSITIVE
2441151,1,FALSE POSITIVE
9532997,1,FALSE POSITIVE
9536836,1,FALSE POSITIVE
10010452,1,FALSE POSITIVE
5781192,1,FALSE POSITIVE
5802285,1,FALSE POSITIVE
5802470,1,FALSE POSITIVE
5807579,1,FALSE POSITIVE
6606282,1,FALSE POSITIVE
6606669,1,FALSE POSITIVE
6607610,1,FALSE POSITIVE
6610219,1,FALSE POSITIVE
6610433,1,FALSE POSITIVE
6629156,1,FALSE POSITIVE
7336754,1,FALSE POSITIVE
7362632,1,FALSE POSITIVE
7365447,1,FALSE POSITIVE
7366036,1,FALSE POSITIVE
7368103,1,FALSE POSITIVE
8143170,1,FALSE POSITIVE
8145789,1,FALSE POSITIVE
8155584,1,FALSE POSITIVE
8767034,1,FALSE POSITIVE
8773948,1,FALSE POSITIVE
8784288,1,FALSE POSITIVE
8807057,1,FALSE POSITIVE
8822585,1,FALSE POSITIVE
9597095,1,FALSE POSITIVE
9597854,1,FALSE POSITIVE
9602431,1,FALSE POSITIVE
9602538,1,FALSE POSITIVE
9630640,1,FALSE POSITIVE
10342097,1,FALSE POSITIVE
10345862,1,FALSE POSITIVE
10346522,1,FALSE POSITIVE
10352603,1,FALSE POSITIVE
10363300,1,FALSE POSITIVE
10407047,1,FALSE POSITIVE
11228612,1,FALSE POSITIVE
11232745,1,FALSE POSITIVE
11233911,1,FALSE POSITIVE
11234677,1,FALSE POSITIVE
11235323,1,FALSE POSITIVE
12365000,1,FALSE POSITIVE
12365015,1,FALSE POSITIVE
12367017,1,FALSE POSITIVE
12367310,1,FALSE POSITIVE
12403968,1,FALSE POSITIVE
12418662,1,FALSE POSITIVE
12418816,1,FALSE POSITIVE
3858943,1,FALSE POSITIVE
3859042,1,FALSE POSITIVE
3967501,1,FALSE POSITIVE
6469946,1,FALSE POSITIVE
6519865,1,FALSE POSITIVE
6527016,1,FALSE POSITIVE
6531143,1,FALSE POSITIVE
6547322,1,FALSE POSITIVE
6590307,1,FALSE POSITIVE
8429014,1,FALSE POSITIVE
8440062,1,FALSE POSITIVE
8460634,1,FALSE POSITIVE
8508493,1,FALSE POSITIVE
10155286,1,FALSE POSITIVE
10156110,1,FALSE POSITIVE
10219288,1,FALSE POSITIVE
10226343,1,FALSE POSITIVE
4276445,1,FALSE POSITIVE
4371172,1,FALSE POSITIVE
4557341,1,FALSE POSITIVE
4645492,1,FALSE POSITIVE
4738095,1,FALSE POSITIVE
4763020,1,FALSE POSITIVE
9899449,1,FALSE POSITIVE
9962731,1,FALSE POSITIVE
10023069,1,FALSE POSITIVE
10079317,1,FALSE POSITIVE
10079481,1,FALSE POSITIVE
10226420,1,FALSE POSITIVE
10341781,1,FALSE POSITIVE
10459805,1,FALSE POSITIVE
10471090,1,FALSE POSITIVE
10532751,1,FALSE POSITIVE
10585887,1,FALSE POSITIVE
3970233,1,FALSE POSITIVE
5871918,1,FALSE POSITIVE
5894825,1,FALSE POSITIVE
5894972,1,FALSE POSITIVE
5952309,1,FALSE POSITIVE
5952457,1,FALSE POSITIVE
5962514,1,FALSE POSITIVE
6629588,1,FALSE POSITIVE
6665064,2,FALSE POSITIVE
6665064,2,FALSE POSITIVE
6672229,1,FALSE POSITIVE
7369523,1,FALSE POSITIVE
7376982,1,FALSE POSITIVE
7381695,1,FALSE POSITIVE
7385387,1,FALSE POSITIVE
7385478,1,FALSE POSITIVE
7421876,1,FALSE POSITIVE
8162376,1,FALSE POSITIVE
8183389,1,FALSE POSITIVE
8193315,1,FALSE POSITIVE
8195877,1,FALSE POSITIVE
8196180,1,FALSE POSITIVE
8210721,1,FALSE POSITIVE
8823397,1,FALSE POSITIVE
8841616,1,FALSE POSITIVE
8845221,1,FALSE POSITIVE
8848115,1,FALSE POSITIVE
8868657,1,FALSE POSITIVE
9635529,1,FALSE POSITIVE
9637299,1,FALSE POSITIVE
9640921,2,FALSE POSITIVE
9640921,2,FALSE POSITIVE
9641031,1,FALSE POSITIVE
9641103,1,FALSE POSITIVE
10407430,1,FALSE POSITIVE
10407464,1,FALSE POSITIVE
10417704,1,FALSE POSITIVE
10420279,1,FALSE POSITIVE
10422852,1,FALSE POSITIVE
11240948,1,FALSE POSITIVE
11250867,1,FALSE POSITIVE
11251058,1,FALSE POSITIVE
5122112,1,FALSE POSITIVE
12470530,1,FALSE POSITIVE
12506342,1,FALSE POSITIVE
12557713,1,FALSE POSITIVE
3458687,1,FALSE POSITIVE
3749508,2,FALSE POSITIVE
4073089,1,FALSE POSITIVE
4136659,1,FALSE POSITIVE
4141587,1,FALSE POSITIVE
6679504,1,FALSE POSITIVE
6780367,1,FALSE POSITIVE
6783732,1,FALSE POSITIVE
6795089,1,FALSE POSITIVE
8524110,1,FALSE POSITIVE
8545603,1,FALSE POSITIVE
8557246,1,FALSE POSITIVE
8560280,1,FALSE POSITIVE
10263598,1,FALSE POSITIVE
10266860,1,FALSE POSITIVE
10321927,1,FALSE POSITIVE
10322797,1,FALSE POSITIVE
5128966,1,FALSE POSITIVE
5288744,1,FALSE POSITIVE
5305225,1,FALSE POSITIVE
5598216,1,FALSE POSITIVE
5637036,1,FALSE POSITIVE
5647008,1,FALSE POSITIVE
5709226,1,FALSE POSITIVE
10081899,1,FALSE POSITIVE
10199817,1,FALSE POSITIVE
10205598,1,FALSE POSITIVE
10208894,1,FALSE POSITIVE
10214873,1,FALSE POSITIVE
10268714,1,FALSE POSITIVE
11867733,1,FALSE POSITIVE
11923074,1,FALSE POSITIVE
12117215,1,FALSE POSITIVE
12168280,1,FALSE POSITIVE
5014753,1,FALSE POSITIVE
5962716,1,FALSE POSITIVE
5977541,1,FALSE POSITIVE
5983348,1,FALSE POSITIVE
5990753,1,FALSE POSITIVE
6029130,1,FALSE POSITIVE
6676725,1,FALSE POSITIVE
6695889,1,FALSE POSITIVE
6697716,1,FALSE POSITIVE
6698670,1,FALSE POSITIVE
6706287,1,FALSE POSITIVE
6766748,1,FALSE POSITIVE
7431665,1,FALSE POSITIVE
7455553,1,FALSE POSITIVE
7456521,1,FALSE POSITIVE
7461314,1,FALSE POSITIVE
8211521,1,FALSE POSITIVE
8229048,1,FALSE POSITIVE
8231877,1,FALSE POSITIVE
8234477,1,FALSE POSITIVE
8878681,1,FALSE POSITIVE
8879427,1,FALSE POSITIVE
8879915,1,FALSE POSITIVE
8890996,1,FALSE POSITIVE
8906676,1,FALSE POSITIVE
9644411,1,FALSE POSITIVE
9644683,1,FALSE POSITIVE
11521048,1,FALSE POSITIVE
9652166,1,FALSE POSITIVE
9652632,1,FALSE POSITIVE
9655424,1,FALSE POSITIVE
10454401,1,FALSE POSITIVE
10462826,1,FALSE POSITIVE
10481054,1,FALSE POSITIVE
10486425,1,FALSE POSITIVE
11285625,1,FALSE POSITIVE
11287726,1,FALSE POSITIVE
11295085,1,FALSE POSITIVE
3749508,2,FALSE POSITIVE
3955867,1,FALSE POSITIVE
4074294,1,FALSE POSITIVE
4380560,1,FALSE POSITIVE
4483235,1,FALSE POSITIVE
4144873,1,FALSE POSITIVE
4281068,1,FALSE POSITIVE
4284980,1,FALSE POSITIVE
4355503,1,FALSE POSITIVE
4373195,1,FALSE POSITIVE
6863187,1,FALSE POSITIVE
6936966,1,FALSE POSITIVE
6962901,1,FALSE POSITIVE
8560927,1,FALSE POSITIVE
8565912,1,FALSE POSITIVE
8587439,1,FALSE POSITIVE
8590776,1,FALSE POSITIVE
8639155,1,FALSE POSITIVE
10338529,1,FALSE POSITIVE
10340212,1,FALSE POSITIVE
10383729,1,FALSE POSITIVE
10389280,1,FALSE POSITIVE
10397315,1,FALSE POSITIVE
5775090,1,FALSE POSITIVE
5791705,1,FALSE POSITIVE
9886221,1,FALSE POSITIVE
5812648,1,FALSE POSITIVE
5872139,1,FALSE POSITIVE
10281311,1,FALSE POSITIVE
10341876,1,FALSE POSITIVE
10385708,1,FALSE POSITIVE
10404545,1,FALSE POSITIVE
10425070,2,FALSE POSITIVE
5562784,1,FALSE POSITIVE
5608566,1,FALSE POSITIVE
6041511,1,FALSE POSITIVE
6042116,1,FALSE POSITIVE
6042663,1,FALSE POSITIVE
6044064,1,FALSE POSITIVE
6046311,1,FALSE POSITIVE
6048106,1,FALSE POSITIVE
6768616,1,FALSE POSITIVE
6778289,1,FALSE POSITIVE
6781047,1,FALSE POSITIVE
6781535,1,FALSE POSITIVE
6792124,1,FALSE POSITIVE
7541502,1,FALSE POSITIVE
7541746,1,FALSE POSITIVE
7584778,1,FALSE POSITIVE
7597703,1,FALSE POSITIVE
8240109,1,FALSE POSITIVE
8240861,1,FALSE POSITIVE
8243263,1,FALSE POSITIVE
8244295,1,FALSE POSITIVE
8938628,1,FALSE POSITIVE
8940961,1,FALSE POSITIVE
8953426,1,FALSE POSITIVE
8953475,1,FALSE POSITIVE
8957572,1,FALSE POSITIVE
9665503,1,FALSE POSITIVE
9673173,1,FALSE POSITIVE
9711751,1,FALSE POSITIVE
9762514,1,FALSE POSITIVE
10490960,1,FALSE POSITIVE
10491031,1,FALSE POSITIVE
10535807,1,FALSE POSITIVE
10535858,1,FALSE POSITIVE
10547685,1,FALSE POSITIVE
10549576,1,FALSE POSITIVE
11350389,1,FALSE POSITIVE
11356602,1,FALSE POSITIVE
11358392,1,FALSE POSITIVE
5303551,1,FALSE POSITIVE
11359305,1,FALSE POSITIVE
11391181,1,FALSE POSITIVE
5024414,1,FALSE POSITIVE
5268955,1,FALSE POSITIVE
5598645,1,FALSE POSITIVE
5908086,1,FALSE POSITIVE
6590362,1,FALSE POSITIVE
6628740,1,FALSE POSITIVE
7031126,1,FALSE POSITIVE
4386607,1,FALSE POSITIVE
4390912,1,FALSE POSITIVE
4472143,1,FALSE POSITIVE
4574319,1,FALSE POSITIVE
4651399,1,FALSE POSITIVE
4670267,1,FALSE POSITIVE
6974867,1,FALSE POSITIVE
7013923,1,FALSE POSITIVE
7017437,1,FALSE POSITIVE
7031066,1,FALSE POSITIVE
7031340,1,FALSE POSITIVE
7031638,1,FALSE POSITIVE
7031726,1,FALSE POSITIVE
8686761,1,FALSE POSITIVE
8703491,1,FALSE POSITIVE
8703506,1,FALSE POSITIVE
8712863,1,FALSE POSITIVE
8749844,1,FALSE POSITIVE
8750503,1,FALSE POSITIVE
10405224,1,FALSE POSITIVE
10405482,1,FALSE POSITIVE
10405546,1,FALSE POSITIVE
10462462,1,FALSE POSITIVE
10470882,1,FALSE POSITIVE
10470993,1,FALSE POSITIVE
5955427,1,FALSE POSITIVE
5956977,1,FALSE POSITIVE
6043574,1,FALSE POSITIVE
6049470,1,FALSE POSITIVE
6105359,1,FALSE POSITIVE
6114140,1,FALSE POSITIVE
10425070,2,FALSE POSITIVE
10461045,1,FALSE POSITIVE
10493253,1,FALSE POSITIVE
10519701,1,FALSE POSITIVE
10664150,1,FALSE POSITIVE
6960456,1,FALSE POSITIVE
8374580,1,FALSE POSITIVE
6048255,1,FALSE POSITIVE
6057750,1,FALSE POSITIVE
6060580,1,FALSE POSITIVE
6063448,1,FALSE POSITIVE
6103049,1,FALSE POSITIVE
6109688,1,FALSE POSITIVE
6804648,1,FALSE POSITIVE
6806632,1,FALSE POSITIVE
6841577,1,FALSE POSITIVE
6852488,1,FALSE POSITIVE
7605600,1,FALSE POSITIVE
7622072,1,FALSE POSITIVE
7630658,1,FALSE POSITIVE
7631194,1,FALSE POSITIVE
7668648,1,FALSE POSITIVE
8262223,1,FALSE POSITIVE
8285254,1,FALSE POSITIVE
8285970,1,FALSE POSITIVE
8288719,1,FALSE POSITIVE
8294484,1,FALSE POSITIVE
8296467,1,FALSE POSITIVE
9001468,1,FALSE POSITIVE
9005854,1,FALSE POSITIVE
9007918,1,FALSE POSITIVE
9007953,1,FALSE POSITIVE
9024857,2,FALSE POSITIVE
9024857,2,FALSE POSITIVE
9762519,1,FALSE POSITIVE
9777062,1,FALSE POSITIVE
9786821,1,FALSE POSITIVE
9790965,1,FALSE POSITIVE
10552700,1,FALSE POSITIVE
10556578,1,FALSE POSITIVE
10583181,1,FALSE POSITIVE
10592163,1,FALSE POSITIVE
10601538,1,FALSE POSITIVE
11401869,1,FALSE POSITIVE
11409698,1,FALSE POSITIVE
11457191,1,FALSE POSITIVE
11499757,1,FALSE POSITIVE
7031208,1,FALSE POSITIVE
7031742,1,FALSE POSITIVE
7032568,1,FALSE POSITIVE
7032687,1,FALSE POSITIVE
7116282,1,FALSE POSITIVE
7116859,1,FALSE POSITIVE
4730442,1,FALSE POSITIVE
4774646,1,FALSE POSITIVE
7031898,1,FALSE POSITIVE
7045605,1,FALSE POSITIVE
7090867,1,FALSE POSITIVE
7115550,1,FALSE POSITIVE
7116024,1,FALSE POSITIVE
7116519,1,FALSE POSITIVE
8757213,1,FALSE POSITIVE
8761550,1,FALSE POSITIVE
8880003,1,FALSE POSITIVE
8953296,1,FALSE POSITIVE
10471005,1,FALSE POSITIVE
10471055,1,FALSE POSITIVE
10471204,1,FALSE POSITIVE
10471243,1,FALSE POSITIVE
10471296,1,FALSE POSITIVE
10535886,1,FALSE POSITIVE
